id,screen/route,file:line,kind,core_path,hebrew_source
he-1130,/admin/organization,src/routes/admin.organization.tsx:18,string,no,🏙️ ערים
he-1131,/admin/organization,src/routes/admin.organization.tsx:19,string,no,🛤️ מסלולים
he-1132,/admin/organization,src/routes/admin.organization.tsx:26,string,no,ניהול ארגוני
he-1133,/admin/organization,src/routes/admin.organization.tsx:48,jsx_text,no,ניהול מסלולים — בקרוב
he-1134,/admin/phone-requests,src/routes/admin.phone-requests.tsx:24,string,no,בקשות כניסה בטלפון — Owner
he-1135,/admin/phone-requests,src/routes/admin.phone-requests.tsx:52,string,no,שגיאת טעינה
he-1136,/admin/phone-requests,src/routes/admin.phone-requests.tsx:65,string,no,אושר — הסטודנט יכול להיכנס עם הקוד
he-1137,/admin/phone-requests,src/routes/admin.phone-requests.tsx:68,string,no,שגיאה
he-1138,/admin/phone-requests,src/routes/admin.phone-requests.tsx:75,string,no,נדחה
he-1139,/admin/phone-requests,src/routes/admin.phone-requests.tsx:78,string,no,שגיאה
he-1140,/admin/phone-requests,src/routes/admin.phone-requests.tsx:85,string,no,בקשות כניסה בטלפון
he-1141,/admin/phone-requests,src/routes/admin.phone-requests.tsx:88,jsx_text,no,בקשות פעילות ואחרונות
he-1142,/admin/phone-requests,src/routes/admin.phone-requests.tsx:92,jsx_text,no,אין בקשות כרגע
he-1143,/admin/phone-requests,src/routes/admin.phone-requests.tsx:97,jsx_text,no,טלפון
he-1144,/admin/phone-requests,src/routes/admin.phone-requests.tsx:98,jsx_text,no,קוד
he-1145,/admin/phone-requests,src/routes/admin.phone-requests.tsx:100,jsx_text,no,סטטוס
he-1146,/admin/phone-requests,src/routes/admin.phone-requests.tsx:101,jsx_text,no,נשלח
he-1147,/admin/phone-requests,src/routes/admin.phone-requests.tsx:102,jsx_text,no,פעולות
he-1148,/admin/phone-requests,src/routes/admin.phone-requests.tsx:132,string,no,(פג)
he-1149,/admin/phone-requests,src/routes/admin.phone-requests.tsx:141,jsx_text,no,אשר
he-1150,/admin/phone-requests,src/routes/admin.phone-requests.tsx:142,jsx_text,no,דחה
he-1151,/admin/progress,src/routes/admin.progress.tsx:9,string,no,התקדמות תלמידים — Admin
he-1152,/admin/progress,src/routes/admin.progress.tsx:28,string,no,חוקי תנועה
he-1153,/admin/progress,src/routes/admin.progress.tsx:29,string,no,תמרורים
he-1154,/admin/progress,src/routes/admin.progress.tsx:30,string,no,מכניקה
he-1155,/admin/progress,src/routes/admin.progress.tsx:31,string,no,כללי
he-1156,/admin/progress,src/routes/admin.progress.tsx:100,string,no,התקדמות תלמידים
he-1157,/admin/progress,src/routes/admin.progress.tsx:110,string,no,חיפוש תלמיד…
he-1158,/admin/progress,src/routes/admin.progress.tsx:117,jsx_text,no,לא נמצאו תלמידים
he-1159,/admin/progress,src/routes/admin.progress.tsx:141,jsx_text,no,בחר תלמיד להצגת ההתקדמות
he-1160,/admin/progress,src/routes/admin.progress.tsx:147,jsx_text,no,תלמיד
he-1161,/admin/progress,src/routes/admin.progress.tsx:158,jsx_text,no,אין מבחנים מתועדים לתלמיד זה
he-1162,/admin/progress,src/routes/admin.progress.tsx:164,jsx_text,no,ממוצע
he-1163,/admin/progress,src/routes/admin.progress.tsx:168,jsx_text,no,עבר
he-1164,/admin/progress,src/routes/admin.progress.tsx:174,jsx_text,no,מגמה
he-1165,/admin/progress,src/routes/admin.progress.tsx:183,jsx_text,no,מגמת ציונים
he-1166,/admin/progress,src/routes/admin.progress.tsx:192,string,no,ציון
he-1167,/admin/progress,src/routes/admin.progress.tsx:205,jsx_text,no,נקודות לחיזוק
he-1168,/admin/progress,src/routes/admin.progress.tsx:211,jsx_text,no,שגיאות
he-1169,/admin/progress,src/routes/admin.progress.tsx:219,jsx_text,no,היסטוריית מבחנים
he-1170,/admin/progress,src/routes/admin.progress.tsx:229,string,no,מבחן
he-1171,/admin/progress,src/routes/admin.progress.tsx:231,string,no,עבר
he-1172,/admin/progress,src/routes/admin.progress.tsx:231,string,no,נכשל
he-1173,/admin/progress,src/routes/admin.progress.tsx:239,jsx_text,no,סקור טעויות
he-1174,/admin/progress,src/routes/admin.progress.tsx:258,jsx_text,no,סקירת טעויות
he-1175,/admin/progress,src/routes/admin.progress.tsx:269,jsx_text,no,תשובת התלמיד:
he-1176,/admin/progress,src/routes/admin.progress.tsx:274,jsx_text,no,תשובה נכונה:
he-1177,/admin/schedule,src/routes/admin.schedule.tsx:12,string,no,א׳
he-1178,/admin/schedule,src/routes/admin.schedule.tsx:13,string,no,ב׳
he-1179,/admin/schedule,src/routes/admin.schedule.tsx:14,string,no,ג׳
he-1180,/admin/schedule,src/routes/admin.schedule.tsx:15,string,no,ד׳
he-1181,/admin/schedule,src/routes/admin.schedule.tsx:16,string,no,ה׳
he-1182,/admin/schedule,src/routes/admin.schedule.tsx:17,string,no,ו׳
he-1183,/admin/schedule,src/routes/admin.schedule.tsx:18,string,no,ש׳
he-1184,/admin/schedule,src/routes/admin.schedule.tsx:54,string,no,לוז שיעורים — Haile Drive AI
he-1185,/admin/schedule,src/routes/admin.schedule.tsx:59,string,no,שיעור
he-1186,/admin/schedule,src/routes/admin.schedule.tsx:60,string,no,מבחן
he-1187,/admin/schedule,src/routes/admin.schedule.tsx:61,string,no,השלמה
he-1188,/admin/schedule,src/routes/admin.schedule.tsx:100,string,no,חובה לבחור כיתה — בלי כיתה אף סטודנט לא יראה את האירוע
he-1189,/admin/schedule,src/routes/admin.schedule.tsx:115,string,no,שיעור חי נוצר
he-1190,/admin/schedule,src/routes/admin.schedule.tsx:117,string,no,השיעור נשמר אך יצירת חדר נכשלה:
he-1191,/admin/schedule,src/routes/admin.schedule.tsx:120,string,no,נשמר
he-1192,/admin/schedule,src/routes/admin.schedule.tsx:125,string,no,שגיאה
he-1193,/admin/schedule,src/routes/admin.schedule.tsx:130,string,no,למחוק את האירוע?
he-1194,/admin/schedule,src/routes/admin.schedule.tsx:149,string,no,חובה לבחור כיתה
he-1195,/admin/schedule,src/routes/admin.schedule.tsx:150,string,no,חסר שם השיעור
he-1196,/admin/schedule,src/routes/admin.schedule.tsx:152,string,no,לא נוצרו תאריכים — בחר ימים בשבוע
he-1197,/admin/schedule,src/routes/admin.schedule.tsx:160,string,no,שגיאה
he-1198,/admin/schedule,src/routes/admin.schedule.tsx:168,string,no,חובה לבחור כיתה
he-1199,/admin/schedule,src/routes/admin.schedule.tsx:169,string,no,חסר שם השיעור
he-1200,/admin/schedule,src/routes/admin.schedule.tsx:171,string,no,לא נוצרו תאריכים — בחר ימים בשבוע
he-1201,/admin/schedule,src/routes/admin.schedule.tsx:179,template,no,נמצאו ${found.length} התנגשויות — בחר כיצד להמשיך
he-1202,/admin/schedule,src/routes/admin.schedule.tsx:183,template,no,נוצרו ${inserted} אירועים
he-1203,/admin/schedule,src/routes/admin.schedule.tsx:189,string,no,שגיאה
he-1204,/admin/schedule,src/routes/admin.schedule.tsx:199,string,no,אין תאריכים ליצירה
he-1205,/admin/schedule,src/routes/admin.schedule.tsx:204,template,no,נוצרו ${inserted} אירועים
he-1206,/admin/schedule,src/routes/admin.schedule.tsx:210,string,no,שגיאה
he-1207,/admin/schedule,src/routes/admin.schedule.tsx:217,string,no,לוז שיעורים ומבחנים
he-1208,/admin/schedule,src/routes/admin.schedule.tsx:223,jsx_text,no,אירוע חדש
he-1209,/admin/schedule,src/routes/admin.schedule.tsx:235,jsx_text,no,תזמון סדרת שיעורים
he-1210,/admin/schedule,src/routes/admin.schedule.tsx:242,jsx_text,no,כל הכיתות
he-1211,/admin/schedule,src/routes/admin.schedule.tsx:253,jsx_text,no,אין אירועים מתוזמנים
he-1212,/admin/schedule,src/routes/admin.schedule.tsx:303,string,no,עריכת אירוע
he-1213,/admin/schedule,src/routes/admin.schedule.tsx:303,string,no,אירוע חדש
he-1214,/admin/schedule,src/routes/admin.schedule.tsx:305,jsx_text,no,סוג
he-1215,/admin/schedule,src/routes/admin.schedule.tsx:311,jsx_text,no,שיעור
he-1216,/admin/schedule,src/routes/admin.schedule.tsx:312,jsx_text,no,מבחן מתוזמן
he-1217,/admin/schedule,src/routes/admin.schedule.tsx:313,jsx_text,no,מועד השלמה
he-1218,/admin/schedule,src/routes/admin.schedule.tsx:317,jsx_text,no,כותרת
he-1219,/admin/schedule,src/routes/admin.schedule.tsx:322,string,no,שם השיעור / המבחן
he-1220,/admin/schedule,src/routes/admin.schedule.tsx:326,jsx_text,no,כיתה
he-1221,/admin/schedule,src/routes/admin.schedule.tsx:333,jsx_text,no,— בחר כיתה —
he-1222,/admin/schedule,src/routes/admin.schedule.tsx:337,jsx_text,no,בלי כיתה — אף סטודנט לא יראה את השיעור.
he-1223,/admin/schedule,src/routes/admin.schedule.tsx:342,jsx_text,no,קישור למבחן
he-1224,/admin/schedule,src/routes/admin.schedule.tsx:348,jsx_text,no,— ללא —
he-1225,/admin/schedule,src/routes/admin.schedule.tsx:355,jsx_text,no,תלמיד (אופציונלי)
he-1226,/admin/schedule,src/routes/admin.schedule.tsx:361,jsx_text,no,— ללא —
he-1227,/admin/schedule,src/routes/admin.schedule.tsx:368,jsx_text,no,תאריך
he-1228,/admin/schedule,src/routes/admin.schedule.tsx:376,jsx_text,no,משעה
he-1229,/admin/schedule,src/routes/admin.schedule.tsx:384,jsx_text,no,עד שעה
he-1230,/admin/schedule,src/routes/admin.schedule.tsx:394,jsx_text,no,מיקום
he-1231,/admin/schedule,src/routes/admin.schedule.tsx:399,string,no,כיתה / סניף
he-1232,/admin/schedule,src/routes/admin.schedule.tsx:403,jsx_text,no,הערות
he-1233,/admin/schedule,src/routes/admin.schedule.tsx:415,jsx_text,no,📹 שיעור חי
he-1234,/admin/schedule,src/routes/admin.schedule.tsx:427,jsx_text,no,✓ חדר חי פעיל
he-1235,/admin/schedule,src/routes/admin.schedule.tsx:432,jsx_text,no,ביטול
he-1236,/admin/schedule,src/routes/admin.schedule.tsx:433,jsx_text,no,שמור
he-1237,/admin/schedule,src/routes/admin.schedule.tsx:442,jsx_text,no,תזמון סדרת שיעורים
he-1238,/admin/schedule,src/routes/admin.schedule.tsx:443,jsx_text,no,"בחר ימי שבוע, מספר מפגשים או תאריך סיום, והמערכת תייצר את כל הלוז ותתריע על התנגשויות."
he-1239,/admin/schedule,src/routes/admin.schedule.tsx:446,jsx_text,no,סוג
he-1240,/admin/schedule,src/routes/admin.schedule.tsx:448,jsx_text,no,שיעור
he-1241,/admin/schedule,src/routes/admin.schedule.tsx:449,jsx_text,no,מבחן
he-1242,/admin/schedule,src/routes/admin.schedule.tsx:450,jsx_text,no,השלמה
he-1243,/admin/schedule,src/routes/admin.schedule.tsx:453,jsx_text,no,כיתה
he-1244,/admin/schedule,src/routes/admin.schedule.tsx:455,jsx_text,no,— בחר כיתה —
he-1245,/admin/schedule,src/routes/admin.schedule.tsx:461,jsx_text,no,כותרת
he-1246,/admin/schedule,src/routes/admin.schedule.tsx:462,string,no,לדוגמה: שיעור תאוריה
he-1247,/admin/schedule,src/routes/admin.schedule.tsx:466,jsx_text,no,ימים בשבוע
he-1248,/admin/schedule,src/routes/admin.schedule.tsx:486,jsx_text,no,משעה
he-1249,/admin/schedule,src/routes/admin.schedule.tsx:489,jsx_text,no,עד שעה
he-1250,/admin/schedule,src/routes/admin.schedule.tsx:495,jsx_text,no,מתאריך
he-1251,/admin/schedule,src/routes/admin.schedule.tsx:498,jsx_text,no,עד תאריך
he-1252,/admin/schedule,src/routes/admin.schedule.tsx:503,jsx_text,no,מיקום
he-1253,/admin/schedule,src/routes/admin.schedule.tsx:504,string,no,כיתה / סניף
he-1254,/admin/schedule,src/routes/admin.schedule.tsx:509,jsx_text,no,תצוגה מקדימה:
he-1255,/admin/schedule,src/routes/admin.schedule.tsx:509,jsx_text,no,מפגשים
he-1256,/admin/schedule,src/routes/admin.schedule.tsx:527,jsx_text,no,נמצאו
he-1257,/admin/schedule,src/routes/admin.schedule.tsx:527,jsx_text,no,התנגשויות
he-1258,/admin/schedule,src/routes/admin.schedule.tsx:532,jsx_text,no,— מתנגש עם
he-1259,/admin/schedule,src/routes/admin.schedule.tsx:541,jsx_text,no,ביטול
he-1260,/admin/schedule,src/routes/admin.schedule.tsx:542,jsx_text,no,תצוגה מקדימה
he-1261,/admin/schedule,src/routes/admin.schedule.tsx:545,jsx_text,no,שמור ודלג על התנגשויות
he-1262,/admin/schedule,src/routes/admin.schedule.tsx:546,jsx_text,no,שמור בכל זאת
he-1263,/admin/schedule,src/routes/admin.schedule.tsx:549,jsx_text,no,שמור
he-1264,/admin/staff,src/routes/admin.staff.tsx:12,string,no,צוות והרשאות
he-1265,/admin/staff,src/routes/admin.staff.tsx:15,jsx_text,no,ניהול הצוות עבר לדפים החדשים.
he-1266,/admin/staff,src/routes/admin.staff.tsx:18,jsx_text,no,משתמשים
he-1267,/admin/staff,src/routes/admin.staff.tsx:21,jsx_text,no,מרצים
he-1268,/admin/teachers,src/routes/admin.teachers.tsx:13,string,no,מרצים והרשאות — Haile Drive AI
he-1269,/admin/teachers,src/routes/admin.teachers.tsx:34,string,no,עודכן
he-1270,/admin/teachers,src/routes/admin.teachers.tsx:41,string,no,שובץ
he-1271,/admin/teachers,src/routes/admin.teachers.tsx:51,string,no,חשבון נוצר
he-1272,/admin/teachers,src/routes/admin.teachers.tsx:53,string,no,יצירה נכשלה
he-1273,/admin/teachers,src/routes/admin.teachers.tsx:62,string,no,מרצים והרשאות
he-1274,/admin/teachers,src/routes/admin.teachers.tsx:64,jsx_text,no,הרשאות מרצה
he-1275,/admin/teachers,src/routes/admin.teachers.tsx:65,jsx_text,no,שיבוץ לכיתות
he-1276,/admin/teachers,src/routes/admin.teachers.tsx:67,jsx_text,no,חשבון חדש
he-1277,/admin/teachers,src/routes/admin.teachers.tsx:71,string,no,"טוען משתמשים, מרצים וכיתות מהמסד…"
he-1278,/admin/teachers,src/routes/admin.teachers.tsx:74,jsx_text,no,טעינת הנתונים נכשלה:
he-1279,/admin/teachers,src/routes/admin.teachers.tsx:82,jsx_text,no,שם
he-1280,/admin/teachers,src/routes/admin.teachers.tsx:82,jsx_text,no,אימייל
he-1281,/admin/teachers,src/routes/admin.teachers.tsx:82,jsx_text,no,מרצה?
he-1282,/admin/teachers,src/routes/admin.teachers.tsx:85,jsx_text,no,טוען נתונים חיים…
he-1283,/admin/teachers,src/routes/admin.teachers.tsx:86,jsx_text,no,אין משתמשים להצגה
he-1284,/admin/teachers,src/routes/admin.teachers.tsx:98,string,no,מרצה
he-1285,/admin/teachers,src/routes/admin.teachers.tsx:98,string,no,הפוך למרצה
he-1286,/admin/teachers,src/routes/admin.teachers.tsx:113,jsx_text,no,כיתה
he-1287,/admin/teachers,src/routes/admin.teachers.tsx:113,jsx_text,no,מרצה משויך
he-1288,/admin/teachers,src/routes/admin.teachers.tsx:116,jsx_text,no,טוען נתונים חיים…
he-1289,/admin/teachers,src/routes/admin.teachers.tsx:117,jsx_text,no,אין כיתות. צור כיתה במסך
he-1290,/admin/teachers,src/routes/admin.teachers.tsx:117,string,no,כיתות וקבוצות
he-1291,/admin/teachers,src/routes/admin.teachers.tsx:127,jsx_text,no,— ללא מרצה —
he-1292,/admin/teachers,src/routes/admin.teachers.tsx:141,jsx_text,no,יצירת חשבון חדש
he-1293,/admin/teachers,src/routes/admin.teachers.tsx:142,string,no,מלא את כל השדות (סיסמה ≥ 8 תווים)
he-1294,/admin/teachers,src/routes/admin.teachers.tsx:144,jsx_text,no,שם מלא *
he-1295,/admin/teachers,src/routes/admin.teachers.tsx:148,jsx_text,no,אימייל *
he-1296,/admin/teachers,src/routes/admin.teachers.tsx:152,jsx_text,no,סיסמה ראשונית * (≥ 8 תווים)
he-1297,/admin/teachers,src/routes/admin.teachers.tsx:156,jsx_text,no,טלפון
he-1298,/admin/teachers,src/routes/admin.teachers.tsx:160,jsx_text,no,תפקיד *
he-1299,/admin/teachers,src/routes/admin.teachers.tsx:162,jsx_text,no,מרצה
he-1300,/admin/teachers,src/routes/admin.teachers.tsx:163,jsx_text,no,תלמיד
he-1301,/admin/teachers,src/routes/admin.teachers.tsx:164,jsx_text,no,צוות
he-1302,/admin/teachers,src/routes/admin.teachers.tsx:168,jsx_text,no,ביטול
he-1303,/admin/teachers,src/routes/admin.teachers.tsx:169,string,no,יוצר…
he-1304,/admin/teachers,src/routes/admin.teachers.tsx:169,string,no,צור חשבון
he-1305,/admin,src/routes/admin.tsx:12,string,no,דשבורד בעלים — Haile Drive AI
he-1306,/admin,src/routes/admin.tsx:63,string,no,תוכן ההודעה חובה
he-1307,/admin,src/routes/admin.tsx:64,string,no,מקסימום 2000 תווים
he-1308,/admin,src/routes/admin.tsx:65,string,no,נדרש להתחבר
he-1309,/admin,src/routes/admin.tsx:75,string,no,ההודעה פורסמה בהצלחה
he-1310,/admin,src/routes/admin.tsx:80,string,no,דשבורד בעלים
he-1311,/admin,src/routes/admin.tsx:84,jsx_text,no,ניהול מלא של Haile Drive AI
he-1312,/admin,src/routes/admin.tsx:85,jsx_text,no,"בעלים: תלמידים, מרצים, חומרי לימוד ומבחנים"
he-1313,/admin,src/routes/admin.tsx:86,jsx_text,no,פעולות מהיר — כל פעולה כאן מעדכנת את מסד הנתונים בזמן אמת.
